,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.0006014132070519463,0.00027558697252639804,0.0014173573059932277,0.0005254697095859041
1,3,0.0005625763423144621,0.00026511725950207124,0.0012686499109818565,0.0004932385154667088
2,6,0.0005571829322379919,0.0002638667288066632,0.0016342555837572984,0.0005768030937290384
3,9,0.0006163007028271094,0.0002647325573439899,0.0013233069122489632,0.0004883397582858659
4,12,0.0008088644011275725,0.00034474148343994104,0.0016410990173483827,0.0006202600048439352
5,15,0.0007755091736864112,0.000333479729017598,0.0018876780965828397,0.0006762668465560761
6,18,0.0008313981018117474,0.00033798451405743637,0.002276917693586987,0.0007755763098028525
7,21,0.0007637848593929534,0.0003429648119421037,0.0023329513297767994,0.0008100600069242469
8,24,0.0011874224451372728,0.0004821811523254102,0.0029793517899574973,0.0010119124274333602
9,27,0.001092168432491235,0.00047235276622376314,0.00287015213523378,0.0009894207526702876
10,30,0.0012329413490067946,0.0005185232626747327,0.0033434727870393414,0.0011494131590264306
11,33,0.0012897314330844406,0.0005374644626016279,0.003619264911489967,0.0012240858284524956
12,36,0.0014110952107677882,0.0005800061773396945,0.004003696949577498,0.0013431205814338851
13,39,0.0017288183686017195,0.0007232557434295274,0.004687873148085949,0.001580641496437551
14,42,0.00181352632044669,0.0007800854455866674,0.0050374669121508635,0.0016944221435436987
15,45,0.002205401615177247,0.0009083226624684782,0.005216214668825541,0.0017879298496929097
16,48,0.0022124077562889126,0.0009159041397085012,0.0061440099828573135,0.002024885770518338
17,51,0.002444678709498566,0.0010142846879110316,0.006526599788884283,0.0021864802366884546
18,54,0.0027613993370673114,0.0010822754773032097,0.007287051334729791,0.002379153508017229
19,57,0.002490473284352467,0.0010446060366886905,0.00687839859978402,0.0022982295865453545
20,60,0.002623920567218315,0.001078477574327108,0.006890443186139951,0.002307582403579473
21,63,0.0030603070064717302,0.0012525549552769041,0.007447414504913519,0.0025176974116199583
22,66,0.0026589076283168216,0.001109732855467451,0.007416840675817613,0.0024943930224883876
23,69,0.002958855090581548,0.0012034619139836824,0.007960605965199081,0.002665341043530796
24,72,0.0029429626581546553,0.0011885927949197392,0.008426994672999179,0.0027765909963893554
25,75,0.0033160214398208782,0.0013329228328063853,0.009338821378179766,0.003050687951345569
26,78,0.003454256665908305,0.0014549744210455027,0.008713378681287189,0.003012828427327884
27,81,0.003894454321223635,0.0015357592653335852,0.009135336819291273,0.003121545510979895
28,84,0.0035356414941251323,0.0014610313298915052,0.009114179159034268,0.0030837247380330743
29,87,0.00398776314012207,0.0015897112610760574,0.009946575841963977,0.0033049629556777156
30,90,0.003743854000110216,0.0015304579761336067,0.00972959336485405,0.003252248499594473
31,93,0.003999200871691293,0.0016174273434535968,0.010491581101853787,0.003472447299419672
32,96,0.004037911788562398,0.0016779070227620314,0.009655791838369893,0.0033557046145150683
33,99,0.0040910603410155046,0.001671515982433418,0.01062883580860124,0.0035665247685292426
34,Final,0.0040910603410155046,0.001671515982433418,0.01062883580860124,0.0035665247685292426
