,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.01555250215849652,0.010737189965553893,0.03013734682039859,0.01641675468348103
1,3,0.0185619093400482,0.012553571541707591,0.035231524131008676,0.01905672900069471
2,6,0.02007860873980695,0.013573839713766227,0.037816550857646396,0.020508593281205797
3,9,0.02132061602806882,0.014348717860140425,0.03899374656125092,0.021253911524168473
4,12,0.021341721737253114,0.01453711198569387,0.039573995295409656,0.021680872111587514
5,15,0.02302869673511238,0.01540549779651852,0.0425961279000526,0.02308249429778174
6,18,0.02270955360262323,0.015346996587204014,0.04253278363914846,0.023039697891686514
7,21,0.0238556827741691,0.015936095020763447,0.04428315420451434,0.023873953589119975
8,24,0.023738851116841847,0.01608420043612018,0.044891296248225104,0.02427839478349213
9,27,0.024743789506980477,0.01665528816433646,0.04575054178932221,0.024796283362723708
10,30,0.024622857384755795,0.016478777627215148,0.04626253581739783,0.024919506508996443
11,33,0.024573497175201197,0.016459339372140572,0.04627628684590095,0.02490637190800242
12,36,0.025025912981485043,0.01685003322006639,0.04796255118423888,0.025729266331905053
13,39,0.02567267235940463,0.017277343893039216,0.047613838913293426,0.025885722840269305
14,42,0.024956471462721255,0.01700787050480674,0.04753074855757397,0.025751824832756107
15,45,0.02507874504325844,0.016896425691282604,0.04787279547949995,0.025753263730400818
16,48,0.025279851603724916,0.017041061367717242,0.04783627346072397,0.02582856081726614
17,51,0.02549148164390241,0.017120613434421686,0.048252644332050385,0.02596926342495963
18,54,0.025824325129283697,0.017364844410751507,0.048620660506131556,0.02616442967189547
19,57,0.025838544868101852,0.01739434462754355,0.04880709200653322,0.026331951250719382
20,60,0.025977367092636827,0.017536953274605627,0.049006176686017415,0.026462341832377254
21,63,0.02557520278153982,0.017179875073748813,0.04820112215961463,0.025936944742976878
22,66,0.025515094630071507,0.01724498834215494,0.04838859758310644,0.026099472226505407
23,69,0.025442260924112788,0.0171581878183534,0.048172480887363145,0.02597241331770057
24,72,0.025611194247469545,0.01720137502677923,0.048754971752502055,0.02627885735470665
25,75,0.025838938896790786,0.017429304496362718,0.04911702492037569,0.026473692095060328
26,78,0.026026417371276065,0.017498354683287115,0.048680003368845405,0.026322578498694557
27,81,0.02546502370510431,0.01707671769046793,0.04793532517008394,0.025859774813607416
28,84,0.025797400862393786,0.0174352336527001,0.049101368169881074,0.026425793455949816
29,87,0.02593835725937842,0.01746870306287925,0.04880401528679163,0.02627827531459559
30,90,0.025929412981801972,0.017469197442696233,0.048785948019157935,0.02637565119503107
31,93,0.025337426248159246,0.01707283363309041,0.04908141664974558,0.026232054191864106
32,96,0.025047188160763432,0.01691026288662734,0.0483250716178986,0.025899295231348044
33,99,0.025369223336329155,0.01698892251209917,0.04936847823065602,0.026251504499790582
34,Final,0.025369223336329155,0.01698892251209917,0.04936847823065602,0.026251504499790582
