,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.016630611935602432,0.011233878483148841,0.031769308510415435,0.0171455375176535
1,3,0.019568912975726525,0.01298158210917633,0.036121613626128694,0.019513481876354776
2,6,0.020501734676693317,0.01368405712166024,0.03769303363327066,0.020362169517883544
3,9,0.02130731782424821,0.01419449839704615,0.03886405822029025,0.020995561771638423
4,12,0.021501553468426412,0.014541001750987936,0.04011977455443658,0.021801843417508186
5,15,0.022139536618315594,0.014892682671914558,0.041153682851518054,0.022380579161033344
6,18,0.0226329424989229,0.015260952576209555,0.04241820796503705,0.022981572463865764
7,21,0.02351562362899324,0.015856841853282393,0.04411880994776438,0.023846331826571934
8,24,0.02358272685664619,0.01582945800959447,0.04452091591857534,0.02395954396068747
9,27,0.023916640328256772,0.016048541016287242,0.04496848383475739,0.024259200263009602
10,30,0.02438747060904474,0.016445318536578355,0.04550482605669898,0.024699429426803626
11,33,0.02516009611358497,0.016844979111473157,0.04734165667910827,0.025450025873216566
12,36,0.02492872379971279,0.016716810478032883,0.047334917237903035,0.025428320158816263
13,39,0.025238874848934712,0.01691552606390545,0.04779608014455123,0.02566843463885689
14,42,0.026158888534719895,0.01743531816071123,0.048760839121151194,0.02619488099205419
15,45,0.02550277159140492,0.017117270034632804,0.04796815717528466,0.025849327026936788
16,48,0.02584394853726702,0.017324883896240546,0.048265606029161495,0.02607945661256757
17,51,0.025971415435666362,0.01734572648075658,0.048637376483127145,0.02613854534054609
18,54,0.02642224828818643,0.01775333077154456,0.04912288310168521,0.02657605268018545
19,57,0.02570793795151958,0.017389202813577552,0.048373058018230816,0.026228710857909857
20,60,0.02618599077773366,0.017434525571289,0.049436590692689325,0.026528844888181087
21,63,0.025835053273656143,0.017319004078892964,0.04873392372173292,0.026251883653066053
22,66,0.026116866941690183,0.017445771974590216,0.049517503329695095,0.026549559450799464
23,69,0.025690102560397256,0.017280721218547398,0.04862195494385953,0.02626153786416479
24,72,0.026631100030195483,0.017854047516361285,0.0493750452498226,0.026709716131620733
25,75,0.025920776205291547,0.01747969697160339,0.04867440384480207,0.026353029269055743
26,78,0.02578873930543116,0.017252647716946155,0.049051434533956106,0.026264321858076093
27,81,0.02589350195133059,0.017435456077343283,0.04924725579813894,0.02655553657624546
28,84,0.026322099969566793,0.017563110521805696,0.04891909868389176,0.026424230808842
29,87,0.026171027408226664,0.01757189203342921,0.04928496176212962,0.026551460607259283
30,90,0.026450711040943393,0.017665140599734966,0.049275701311919634,0.026566896815805
31,93,0.025787103965960814,0.01731506886490452,0.04813054968115803,0.02605199405294594
32,96,0.026358353213737206,0.01751998966235466,0.04910160091075079,0.026402601614927173
33,99,0.024872158410171534,0.016813277144114513,0.046598064882010244,0.02532636794870382
34,Final,0.024872158410171534,0.016813277144114513,0.046598064882010244,0.02532636794870382
